anio_mes,anio,mes,empresa_grupo,petroleo_m3,gas_mm3,agua_m3,boe,pozos_activos
2014-12,2014,12,Capex,218.4,63.8,33.2,377078.0,5
2014-12,2014,12,Chevron,398.1,447.2,440.7,2634588.0,4
2014-12,2014,12,ExxonMobil,1827.0,599.4,695.85,3539620.0,2
2014-12,2014,12,Grecoil,136.7,4.2,41.87,25287.0,1
2014-12,2014,12,Medanito,158.5,73.0,225.78,430498.0,2
2014-12,2014,12,O&G Developments,3786.0,590.0,1951.0,3496553.0,7
2014-12,2014,12,Pan American Energy,0.0,0.0,0.0,0.0,2
2014-12,2014,12,Petrobras,0.0,716.8,258.509,4219150.0,2
2014-12,2014,12,Petrolera,893.6,114.1,470.40700000000004,677096.0,7
2014-12,2014,12,Pluspetrol,803.8,91.0,7.21,540677.0,10
2014-12,2014,12,Roch,4.7,0.3,34.17,1619.0,1
2014-12,2014,12,Tecpetrol,0.0,0.0,0.0,0.0,2
2014-12,2014,12,TotalEnergies,1185.1,5135.6,2584.0,30235689.0,13
2014-12,2014,12,Wintershall,0.0,0.0,0.0,0.0,1
2014-12,2014,12,YPF,93757.5,67637.9,67594.01,398706297.0,310
2015-01,2015,1,Americas Petrogas,196.8,162.5,114.09,957908.0,4
2015-01,2015,1,Argenta,0.0,0.0,0.0,0.0,1
2015-01,2015,1,Capex,190.8,70.2,60.11,414515.0,5
2015-01,2015,1,Chevron,371.1,428.6,300.6,2525121.0,4
2015-01,2015,1,ExxonMobil,1762.4,581.3,738.4,3432735.0,2
2015-01,2015,1,Grecoil,154.5,6.4,26.02,38348.0,1
2015-01,2015,1,Medanito,155.4,68.2,198.04000000000002,402579.0,2
2015-01,2015,1,O&G Developments,4076.0,484.3,1504.0,2876228.0,7
2015-01,2015,1,Pan American Energy,0.0,0.0,0.0,0.0,2
2015-01,2015,1,Petrobras,108.6,661.0,259.13100000000003,3891476.0,2
2015-01,2015,1,Petrolera,1129.1,119.7,452.879,711943.0,7
2015-01,2015,1,Pluspetrol,781.0,85.5,521.24,508006.0,10
2015-01,2015,1,Roch,80.1,9.0,70.88000000000001,53294.0,2
2015-01,2015,1,Tecpetrol,0.0,16.0,0.0,93899.0,2
2015-01,2015,1,TotalEnergies,1122.3,6035.9,2485.45,35534360.0,15
2015-01,2015,1,Wintershall,0.0,0.0,0.0,0.0,1
2015-01,2015,1,YPF,90783.9,74534.7,71595.64,439282221.0,330
2015-02,2015,2,Americas Petrogas,164.9,60.8,148.02,358859.0,4
2015-02,2015,2,Argenta,0.0,0.0,0.0,0.0,1
2015-02,2015,2,Capex,211.3,62.5,27.14,368969.0,5
2015-02,2015,2,Chevron,207.3,129.2,127.29999999999998,761858.0,4
2015-02,2015,2,ExxonMobil,2449.0,906.8,1525.5500000000002,5352652.0,2
2015-02,2015,2,Grecoil,123.2,4.8,12.33,28851.0,1
2015-02,2015,2,Medanito,119.5,40.1,117.47999999999999,237016.0,2
2015-02,2015,2,O&G Developments,3250.0,379.4,736.0,2253591.0,7
2015-02,2015,2,Pan American Energy,19.7,15.9,4.879,93417.0,2
2015-02,2015,2,Petrobras,529.9,458.6,236.671,2702576.0,2
2015-02,2015,2,Petrolera,892.6,129.4,390.692,767476.0,7
2015-02,2015,2,Pluspetrol,680.7,96.7,2855.66,573281.0,10
2015-02,2015,2,Roch,94.2,10.3,76.48,61483.0,3
2015-02,2015,2,Tecpetrol,90.4,1526.0,43.512731,8982769.0,2
2015-02,2015,2,TotalEnergies,648.2,4617.4,1511.93,27182139.0,16
2015-02,2015,2,Wintershall,0.0,0.0,0.0,0.0,1
2015-02,2015,2,YPF,83448.8,66846.9,66945.85,393985867.0,349
2015-03,2015,3,Americas Petrogas,86.6,34.2,87.75,202070.0,4
2015-03,2015,3,Argenta,0.0,0.0,0.0,0.0,1
2015-03,2015,3,Capex,62.3,5.6,9.9,33413.0,5
2015-03,2015,3,Chevron,129.7,49.4,81.2,291349.0,4
2015-03,2015,3,ExxonMobil,2389.9,902.6,1246.18,5327736.0,2
2015-03,2015,3,Grecoil,124.1,5.1,21.19,30858.0,1
2015-03,2015,3,Medanito,136.5,62.6,133.14999999999998,369028.0,2
2015-03,2015,3,O&G Developments,3788.0,456.7,791.0,2711963.0,7
2015-03,2015,3,Pan American Energy,60.0,54.4,17.374,320358.0,2
2015-03,2015,3,Petrobras,283.7,458.6,261.767,2700945.0,2
2015-03,2015,3,Petrolera,963.6,126.3,416.753,749187.0,7
2015-03,2015,3,Pluspetrol,720.2,112.4,213.53,666139.0,10
2015-03,2015,3,Roch,80.0,10.1,93.478,60165.0,3
2015-03,2015,3,Tecpetrol,77.1,1654.9,130.2034,9741312.0,2
2015-03,2015,3,TotalEnergies,702.8,4646.3,1887.423,27352454.0,17
2015-03,2015,3,Wintershall,0.0,0.0,0.0,0.0,1
2015-03,2015,3,YPF,94611.0,72291.5,58818.64,426102634.0,364
2015-04,2015,4,Americas Petrogas,210.0,38.4,82.87,227231.0,4
2015-04,2015,4,Argenta,0.0,0.0,0.0,0.0,1
2015-04,2015,4,Capex,186.6,68.1,32.6,402011.0,5
2015-04,2015,4,Chevron,135.6,50.5,76.8,297872.0,4
2015-04,2015,4,ExxonMobil,2024.0,751.2,1123.1399999999999,4434177.0,2
2015-04,2015,4,Grecoil,123.1,4.7,11.01,28556.0,1
2015-04,2015,4,Medanito,134.5,67.9,130.08,400800.0,2
2015-04,2015,4,O&G Developments,2921.0,398.0,695.0,2361001.0,7
2015-04,2015,4,Pan American Energy,33.5,97.4,9.612,573573.0,2
2015-04,2015,4,Petrobras,189.6,361.1,255.932,2126527.0,2
2015-04,2015,4,Petrolera,987.8,122.4,499.177,726430.0,7
2015-04,2015,4,Pluspetrol,691.3,111.0,14.3,657695.0,10
2015-04,2015,4,Roch,67.6,9.7,79.515,57608.0,3
2015-04,2015,4,Tecpetrol,12.5,243.7,25.570078000000002,1434238.0,2
2015-04,2015,4,TotalEnergies,590.8,3285.1,1062.099,19339808.0,18
2015-04,2015,4,Wintershall,0.0,0.0,0.0,0.0,1
2015-04,2015,4,YPF,93937.4,74104.5,54731.79,436770018.0,380
2015-05,2015,5,Americas Petrogas,136.8,34.2,37.660000000000004,202285.0,4
2015-05,2015,5,Argenta,0.0,0.0,0.0,0.0,1
2015-05,2015,5,Capex,195.0,73.8,36.92,435554.0,5
2015-05,2015,5,Chevron,246.1,121.2,114.5,714960.0,4
2015-05,2015,5,ExxonMobil,1048.6,360.3,278.1,2127333.0,2
2015-05,2015,5,Grecoil,124.6,5.4,10.9,32862.0,1
2015-05,2015,5,Medanito,147.2,73.7,132.08,434900.0,2
2015-05,2015,5,O&G Developments,2108.0,305.5,525.0,1811432.0,7
2015-05,2015,5,Pan American Energy,0.0,117.4,0.0,690983.0,2
2015-05,2015,5,Petrobras,166.4,371.5,261.553,2187607.0,2
2015-05,2015,5,Petrolera,1090.2,147.1,432.74,872482.0,7
2015-05,2015,5,Pluspetrol,702.9,114.7,20.15,679544.0,10
2015-05,2015,5,Roch,79.2,10.2,84.11,60616.0,3
2015-05,2015,5,Tecpetrol,26.4,917.6,26.612413,5401000.0,2
2015-05,2015,5,TotalEnergies,495.4,2540.0,536.1999999999999,14953407.0,18
2015-05,2015,5,Wintershall,0.0,0.0,0.0,0.0,1
2015-05,2015,5,YPF,100793.9,79922.2,67434.89,471056298.0,396
2015-06,2015,6,Argenta,0.0,0.0,0.0,0.0,1
2015-06,2015,6,Capex,200.2,73.6,49.44,434469.0,5
2015-06,2015,6,Chevron,272.8,123.4,136.5,728061.0,4
2015-06,2015,6,ExxonMobil,654.0,223.0,120.6,1316574.0,2
2015-06,2015,6,Grecoil,111.1,5.0,14.24,30364.0,1
2015-06,2015,6,Medanito,138.7,57.3,147.0,338022.0,2
2015-06,2015,6,O&G Developments,3687.0,519.7,805.0,3082146.0,9
2015-06,2015,6,Pan American Energy,0.0,113.4,0.0,667525.0,2
2015-06,2015,6,Petrobras,167.3,806.4,251.753,4747811.0,2
2015-06,2015,6,Petrolera,1036.3,119.4,434.826,709154.0,7
2015-06,2015,6,Pluspetrol,619.1,99.4,19.490000000000002,588952.0,10
2015-06,2015,6,Roch,76.7,9.8,76.34,58055.0,3
2015-06,2015,6,TotalEnergies,472.5,8011.1,2730.23,47156509.0,19
2015-06,2015,6,Wintershall,0.0,0.0,0.0,0.0,1
2015-06,2015,6,YPF,93543.4,80296.5,61949.54,473213476.0,411
2015-07,2015,7,Americas Petrogas,133.2,45.5,98.94999999999999,268850.0,4
2015-07,2015,7,Argenta,0.0,0.0,0.0,0.0,1
2015-07,2015,7,Capex,185.0,72.3,48.92,426486.0,5
2015-07,2015,7,Chevron,184.7,78.5,165.06,463430.0,4
2015-07,2015,7,ExxonMobil,851.0,305.8,132.6,1805409.0,2
2015-07,2015,7,Grecoil,107.3,4.8,12.7,29045.0,1
2015-07,2015,7,Medanito,136.4,54.3,168.31,320291.0,2
2015-07,2015,7,O&G Developments,8546.0,970.1,837.0,5763764.0,9
2015-07,2015,7,Pan American Energy,0.7,106.0,0.0,623959.0,2
2015-07,2015,7,Petrobras,161.7,430.8,273.236,2536505.0,2
2015-07,2015,7,Petrolera,857.4,129.8,381.95,769449.0,7
2015-07,2015,7,Pluspetrol,610.6,96.1,20.15,569485.0,10
2015-07,2015,7,Roch,59.8,9.9,57.8,58707.0,3
2015-07,2015,7,Tecpetrol,75.3,1485.3,123.307406,8743079.0,2
2015-07,2015,7,TotalEnergies,1057.2,24421.3,5858.5,143750138.0,22
2015-07,2015,7,Wintershall,0.0,0.0,0.0,0.0,1
2015-07,2015,7,YPF,93737.7,82707.3,69595.91,487404721.0,423
2015-08,2015,8,Americas Petrogas,145.5,41.9,105.30000000000001,247639.0,4
2015-08,2015,8,Argenta,0.0,0.0,0.0,0.0,1
2015-08,2015,8,Capex,255.5,71.0,57.0,419514.0,5
2015-08,2015,8,Chevron,147.1,74.0,220.51,436205.0,4
2015-08,2015,8,ExxonMobil,777.3,258.0,122.1,1523301.0,2
2015-08,2015,8,Grecoil,53.7,2.4,6.34,14523.0,1
2015-08,2015,8,Medanito,128.3,59.8,156.76999999999998,352495.0,2
2015-08,2015,8,O&G Developments,9249.0,1097.8,843.0,6519827.0,9
2015-08,2015,8,Pan American Energy,224.1,32.7,39.29271,193817.0,3
2015-08,2015,8,Petrobras,170.6,408.9,275.837,2407823.0,2
2015-08,2015,8,Petrolera,913.0,105.5,338.7005,626769.0,7
2015-08,2015,8,Pluspetrol,583.7,95.5,14.850000000000001,565679.0,10
2015-08,2015,8,Roch,60.8,10.1,74.671,59626.0,3
2015-08,2015,8,Tecpetrol,72.2,1666.0,105.209786,9806742.0,2
2015-08,2015,8,TotalEnergies,625.7,25462.5,5317.2699999999995,149876198.0,19
2015-08,2015,8,Wintershall,0.0,0.0,0.0,0.0,4
2015-08,2015,8,YPF,94840.8,81690.7,66866.75,481427765.0,430
2015-09,2015,9,Americas Petrogas,146.3,26.9,68.199,159294.0,4
2015-09,2015,9,Argenta,0.0,0.0,0.0,0.0,1
2015-09,2015,9,Capex,183.7,57.6,47.83,340188.0,5
2015-09,2015,9,Chevron,287.9,80.0,274.7,472672.0,4
2015-09,2015,9,ExxonMobil,708.0,229.6,105.6,1356056.0,2
2015-09,2015,9,Grecoil,191.4,11.4,28.25,68069.0,1
2015-09,2015,9,Medanito,125.4,55.2,144.22,325755.0,2
2015-09,2015,9,O&G Developments,8362.0,864.4,470.0,5140456.0,12
2015-09,2015,9,Pan American Energy,693.3,153.3,107.27372,906684.0,3
2015-09,2015,9,Petrobras,186.8,387.5,265.89099999999996,2281865.0,2
2015-09,2015,9,Petrolera,990.3,143.4,273.96500000000003,850487.0,7
2015-09,2015,9,Pluspetrol,600.5,90.0,3.0,533370.0,10
2015-09,2015,9,Roch,48.5,9.8,84.035898,58120.0,3
2015-09,2015,9,Tecpetrol,41.7,1323.2,57.605219999999996,7788663.0,2
2015-09,2015,9,TotalEnergies,215.3,22144.4,4388.34,130343079.0,19
2015-09,2015,9,Wintershall,0.0,0.0,0.0,0.0,4
2015-09,2015,9,YPF,97716.1,80102.0,57462.340000000004,472095181.0,444
2015-10,2015,10,Americas Petrogas,157.5,37.3,81.301,220745.0,4
2015-10,2015,10,Argenta,0.0,0.0,0.0,0.0,1
2015-10,2015,10,Capex,200.4,53.9,49.38,318397.0,5
2015-10,2015,10,Chevron,190.3,46.1,217.66,272513.0,4
2015-10,2015,10,ExxonMobil,698.0,217.6,104.3,1284890.0,2
2015-10,2015,10,Grecoil,119.0,5.3,12.51,31885.0,1
2015-10,2015,10,Medanito,130.5,58.9,144.44,347624.0,2
2015-10,2015,10,O&G Developments,5644.0,470.6,118.0,2805452.0,9
2015-10,2015,10,Pan American Energy,573.0,122.9,46.008,727137.0,3
2015-10,2015,10,Petrobras,188.4,398.8,211.5445,2348626.0,2
2015-10,2015,10,Petrolera,901.2,122.6,368.20400000000006,727181.0,7
2015-10,2015,10,Pluspetrol,584.5,92.9,1.1,550298.0,10
2015-10,2015,10,Roch,46.2,9.2,93.22,54251.0,3
2015-10,2015,10,Tecpetrol,8.3,295.2,7.0116119999999995,1737334.0,2
2015-10,2015,10,TotalEnergies,130.7,21287.7,3996.0,125300040.0,19
2015-10,2015,10,Wintershall,664.0,100.7,872.55,596838.0,4
2015-10,2015,10,YPF,112217.5,90214.4,69899.47,531707568.0,456
2015-11,2015,11,Americas Petrogas,126.5,38.2,63.959999999999994,225535.0,4
2015-11,2015,11,Argenta,0.0,0.0,0.0,0.0,1
2015-11,2015,11,Capex,201.4,48.8,41.39,288564.0,5
2015-11,2015,11,Chevron,90.7,31.7,148.83,187219.0,4
2015-11,2015,11,ExxonMobil,447.0,146.1,68.2,862933.0,2
2015-11,2015,11,Grecoil,66.1,3.0,7.41,17779.0,1
2015-11,2015,11,Medanito,128.0,32.6,124.75999999999999,192453.0,2
2015-11,2015,11,O&G Developments,4912.0,409.8,85.0,2442979.0,9
2015-11,2015,11,Pan American Energy,591.4,139.7,86.10977,825766.0,3
2015-11,2015,11,Petrobras,157.1,335.9,172.16299999999998,1978008.0,2
2015-11,2015,11,Petrolera,767.6,121.1,221.373,717435.0,7
2015-11,2015,11,Pluspetrol,556.8,106.3,0.0,628902.0,10
2015-11,2015,11,Roch,7.2,0.9,88.88,5181.0,3
2015-11,2015,11,Tecpetrol,0.0,0.0,0.0,0.0,2
2015-11,2015,11,TotalEnergies,359.9,20439.8,4156.900000000001,120310963.0,22
2015-11,2015,11,Wintershall,223.9,33.7,122.59,199778.0,4
2015-11,2015,11,YPF,99391.0,79799.5,66996.67,470325134.0,471
2015-12,2015,12,Americas Petrogas,131.8,41.7,71.89,246387.0,4
2015-12,2015,12,Argenta,0.0,0.0,0.0,0.0,1
2015-12,2015,12,Capex,207.3,47.0,38.84,277710.0,5
2015-12,2015,12,Chevron,168.2,63.3,160.81,373570.0,4
2015-12,2015,12,ExxonMobil,0.0,0.0,0.0,0.0,2
2015-12,2015,12,Grecoil,92.8,4.7,24.68,28366.0,1
2015-12,2015,12,Medanito,132.2,17.6,119.69,104425.0,2
2015-12,2015,12,O&G Developments,5229.7,457.8,3475.1700000000005,2727329.0,12
2015-12,2015,12,Pan American Energy,586.1,136.8,81.53201,808864.0,3
2015-12,2015,12,Petrobras,139.5,363.0,188.4984,2137519.0,2
2015-12,2015,12,Petrolera,784.6,125.4,333.665,743174.0,7
2015-12,2015,12,Pluspetrol,547.7,109.9,0.0,650147.0,10
2015-12,2015,12,Roch,7.1,0.9,89.07,5166.0,3
2015-12,2015,12,Tecpetrol,0.8,232.9,0.8125,1370943.0,2
2015-12,2015,12,TotalEnergies,324.0,19724.4,3466.9,116099846.0,23
2015-12,2015,12,Wintershall,312.9,43.5,708.56,257880.0,4
2015-12,2015,12,YPF,112138.6,84724.6,71969.79,499394404.0,486
2016-01,2016,1,Americas Petrogas,120.6,32.7,55.576,193231.0,3
2016-01,2016,1,Argenta,0.0,0.0,0.0,0.0,1
2016-01,2016,1,Capex,173.5,47.0,35.74,277498.0,6
2016-01,2016,1,Chevron,85.1,56.0,24.5,330208.0,4
2016-01,2016,1,Energicon,0.0,0.0,0.0,0.0,1
2016-01,2016,1,ExxonMobil,0.0,0.0,0.0,0.0,2
2016-01,2016,1,Grecoil,142.5,1.8,14.04,11727.0,1
2016-01,2016,1,Medanito,138.0,29.6,104.43,174858.0,2
2016-01,2016,1,O&G Developments,4630.9,451.7,909.01,2687952.0,11
2016-01,2016,1,Pan American Energy,536.7,364.3,82.55275,2147568.0,3
2016-01,2016,1,Petrobras,153.8,339.8,196.97230000000002,2001223.0,2
2016-01,2016,1,Petrolera,927.4,116.2,256.769,689533.0,7
2016-01,2016,1,Pluspetrol,533.7,110.2,0.0,652160.0,10
2016-01,2016,1,Roch,6.6,0.8,76.91,4618.0,3
2016-01,2016,1,Tecpetrol,0.0,0.0,0.0,0.0,2
2016-01,2016,1,TotalEnergies,333.5,23079.1,3746.2,135845740.0,23
2016-01,2016,1,Wintershall,1122.1,176.0,544.3,1042852.0,4
2016-01,2016,1,YPF,112482.6,85184.2,57280.16,502101484.0,492
2016-02,2016,2,Americas Petrogas,115.3,19.8,63.705,117050.0,3
2016-02,2016,2,Argenta,0.0,0.0,0.0,0.0,1
2016-02,2016,2,Capex,179.6,47.2,49.37,279008.0,6
2016-02,2016,2,Chevron,185.9,96.5,172.79,569001.0,4
2016-02,2016,2,Energicon,0.0,0.0,0.0,0.0,1
2016-02,2016,2,ExxonMobil,0.0,0.0,0.0,0.0,2
2016-02,2016,2,Grecoil,93.1,1.9,29.95,11651.0,1
2016-02,2016,2,Medanito,130.5,55.1,80.34,325257.0,2
2016-02,2016,2,O&G Developments,5507.6,494.3,891.61,2944093.0,12
2016-02,2016,2,Pan American Energy,535.0,102.9,90.93119,608980.0,3
2016-02,2016,2,Petrobras,120.3,315.6,233.40480000000002,1858500.0,2
2016-02,2016,2,Petrolera,791.4,94.1,258.869934,558933.0,7
2016-02,2016,2,Pluspetrol,489.7,104.1,0.0,615967.0,10
2016-02,2016,2,Roch,0.3,0.0,3.74,208.0,3
2016-02,2016,2,Tecpetrol,0.0,0.0,0.0,0.0,2
2016-02,2016,2,TotalEnergies,224.9,21939.8,3400.6,129138829.0,23
2016-02,2016,2,Wintershall,720.6,87.5,340.74,519622.0,4
2016-02,2016,2,YPF,99095.3,76691.8,72739.41,452031307.0,502
2016-03,2016,3,Americas Petrogas,118.6,10.9,57.535,64939.0,3
2016-03,2016,3,Argenta,0.0,0.0,0.0,0.0,1
2016-03,2016,3,Capex,364.1,92.2,50.13,545157.0,6
2016-03,2016,3,Chevron,147.8,71.7,136.23,422738.0,4
2016-03,2016,3,Energicon,0.0,0.0,0.0,0.0,1
2016-03,2016,3,ExxonMobil,0.0,0.0,0.0,0.0,2
2016-03,2016,3,Grecoil,107.8,1.6,12.76,10037.0,1
2016-03,2016,3,Medanito,131.2,65.1,86.74,384062.0,2
2016-03,2016,3,O&G Developments,3410.2,311.2,267.35,1852997.0,12
2016-03,2016,3,Pan American Energy,550.2,113.8,116.15155999999999,673471.0,3
2016-03,2016,3,Petrobras,138.1,338.6,226.29299999999998,1993829.0,2
2016-03,2016,3,Petrolera,665.1,77.8,258.243,462133.0,7
2016-03,2016,3,Pluspetrol,499.0,111.4,0.0,658809.0,10
2016-03,2016,3,Roch,0.0,0.0,0.0,0.0,3
2016-03,2016,3,Tecpetrol,0.0,0.0,0.0,0.0,2
2016-03,2016,3,TotalEnergies,346.7,45698.1,13513.7,268980979.0,24
2016-03,2016,3,Wintershall,489.9,64.5,243.96,382458.0,4
2016-03,2016,3,YPF,113662.5,83106.0,95026.59,489876617.0,520
2016-04,2016,4,Americas Petrogas,115.4,13.4,60.97,79546.0,3
2016-04,2016,4,Argenta,90.0,6.9,0.0,41180.0,1
2016-04,2016,4,Capex,221.6,73.5,34.1,434015.0,6
2016-04,2016,4,Chevron,158.4,61.5,146.07999999999998,362887.0,4
2016-04,2016,4,Energicon,0.0,0.0,0.0,0.0,1
2016-04,2016,4,ExxonMobil,0.0,0.0,0.0,0.0,2
2016-04,2016,4,Grecoil,90.5,2.3,86.86,14342.0,1
2016-04,2016,4,Medanito,131.8,59.2,86.38,349104.0,2
2016-04,2016,4,O&G Developments,2519.8,228.2,142.43,1359270.0,12
2016-04,2016,4,Pan American Energy,524.1,101.1,89.85771600000001,598557.0,3
2016-04,2016,4,Petrobras,124.7,317.0,180.3904,1866594.0,2
2016-04,2016,4,Petrolera,791.1,93.9,307.527,557636.0,7
2016-04,2016,4,Pluspetrol,516.0,108.0,0.0,638933.0,10
2016-04,2016,4,Roch,2.5,1.0,8.08,5798.0,3
2016-04,2016,4,Tecpetrol,1.4,836.1,2.30447,4921217.0,2
2016-04,2016,4,TotalEnergies,234.9,33099.9,9644.5,194827312.0,25
2016-04,2016,4,Wintershall,613.3,67.6,204.89999999999998,402045.0,4
2016-04,2016,4,YPF,120105.0,79289.2,70603.95,467451800.0,526
2016-05,2016,5,Americas Petrogas,38.0,1.0,6.175,6202.0,3
2016-05,2016,5,Argenta,0.0,0.0,0.0,0.0,1
2016-05,2016,5,Capex,245.5,70.9,35.43,418861.0,6
2016-05,2016,5,Chevron,174.6,61.7,485.39,364080.0,4
2016-05,2016,5,Energicon,0.0,0.0,0.0,0.0,1
2016-05,2016,5,ExxonMobil,0.0,0.0,0.0,0.0,2
2016-05,2016,5,Grecoil,100.0,2.5,91.0,15521.0,1
2016-05,2016,5,Medanito,150.7,55.3,66.96,326679.0,2
2016-05,2016,5,O&G Developments,0.0,0.0,0.0,0.0,12
2016-05,2016,5,Pan American Energy,537.1,95.8,82.58357699999999,567299.0,3
2016-05,2016,5,Petrobras,127.1,315.2,194.5895,1855953.0,2
2016-05,2016,5,Petrolera,876.6,114.3,763.157,678001.0,7
2016-05,2016,5,Pluspetrol,524.7,110.4,0.0,653303.0,10
2016-05,2016,5,Roch,5.9,9.3,0.0,54777.0,3
2016-05,2016,5,Tecpetrol,0.0,381.4,0.0,2244779.0,2
2016-05,2016,5,TotalEnergies,280.9,52341.8,17071.7,308085573.0,28
2016-05,2016,5,Wintershall,443.9,44.6,295.95,265261.0,4
2016-05,2016,5,YPF,127861.9,79847.5,68565.13,470786570.0,532
2016-06,2016,6,Americas Petrogas,0.0,0.0,0.0,0.0,3
2016-06,2016,6,Argenta,0.0,0.0,0.0,0.0,1
2016-06,2016,6,Capex,260.8,102.0,34.39,601954.0,6
2016-06,2016,6,Chevron,135.6,179.5,11.64,1057425.0,4
2016-06,2016,6,Energicon,0.0,0.0,0.0,0.0,1
2016-06,2016,6,ExxonMobil,0.0,0.0,0.0,0.0,2
2016-06,2016,6,Grecoil,138.0,2.6,54.0,16172.0,1
2016-06,2016,6,Medanito,164.6,66.4,52.43000000000001,391866.0,2
2016-06,2016,6,O&G Developments,1760.7,152.1,207.67,906454.0,12
2016-06,2016,6,Pan American Energy,494.7,90.7,81.39080100000001,536991.0,3
2016-06,2016,6,Petrobras,92.7,300.7,245.3481,1770250.0,2
2016-06,2016,6,Petrolera,815.4,102.6,649.9680000000001,609227.0,7
2016-06,2016,6,Pluspetrol,449.8,6.8,0.0,43048.0,10
2016-06,2016,6,Roch,0.0,0.0,0.0,8.0,3
2016-06,2016,6,Tecpetrol,0.0,782.9,0.0,4608002.0,2
2016-06,2016,6,TotalEnergies,169.8,44856.1,11706.536,264024233.0,28
2016-06,2016,6,Wintershall,466.6,45.4,171.99,270283.0,4
2016-06,2016,6,YPF,132212.4,78118.9,65987.53,460639451.0,543
2016-07,2016,7,Americas Petrogas,0.0,0.0,0.0,0.0,3
2016-07,2016,7,Argenta,0.0,0.0,0.0,0.0,1
2016-07,2016,7,Capex,253.1,100.0,28.150000000000002,590310.0,6
2016-07,2016,7,Chevron,86.1,85.7,94.77,504774.0,4
2016-07,2016,7,Energicon,0.0,0.0,0.0,0.0,1
2016-07,2016,7,ExxonMobil,0.0,0.0,0.0,0.0,2
2016-07,2016,7,Grecoil,121.0,1.8,18.0,11532.0,1
2016-07,2016,7,Medanito,123.7,57.0,40.24,336221.0,2
2016-07,2016,7,O&G Developments,3789.6,363.5,87.37,2163221.0,12
2016-07,2016,7,Pan American Energy,449.4,74.5,81.4757,441589.0,3
2016-07,2016,7,Petrobras,158.8,316.2,272.857,1862223.0,2
2016-07,2016,7,Petrolera,867.6,94.8,545.331,563373.0,7
2016-07,2016,7,Pluspetrol,415.4,0.4,2.21,4690.0,10
2016-07,2016,7,Roch,24.1,9.4,2.6,55186.0,3
2016-07,2016,7,Tecpetrol,0.0,479.7,0.0,2823314.0,2
2016-07,2016,7,TotalEnergies,597.6,40495.9,9807.550000000001,238362837.0,28
2016-07,2016,7,Wintershall,528.9,64.9,230.72,385346.0,4
2016-07,2016,7,YPF,141833.7,93663.4,77492.63,552194616.0,548
2016-08,2016,8,Americas Petrogas,0.0,0.0,0.0,0.0,3
2016-08,2016,8,Argenta,0.0,0.0,0.0,0.0,1
2016-08,2016,8,Capex,247.6,86.4,24.63,509814.0,6
2016-08,2016,8,Chevron,145.6,56.7,239.42,334588.0,4
2016-08,2016,8,Energicon,0.0,0.0,0.0,0.0,1
2016-08,2016,8,ExxonMobil,0.0,0.0,0.0,0.0,2
2016-08,2016,8,Grecoil,108.0,2.4,76.0,14982.0,1
2016-08,2016,8,Medanito,113.8,50.7,29.75,299136.0,2
2016-08,2016,8,O&G Developments,3033.0,373.8,19.34,2219147.0,12
2016-08,2016,8,Pan American Energy,396.0,75.6,72.669611,447597.0,3
2016-08,2016,8,Petrobras,115.8,308.9,409.2043,1818708.0,2
2016-08,2016,8,Petrolera,813.5,78.9,594.485,469699.0,7
2016-08,2016,8,Pluspetrol,405.5,1.5,0.02,11243.0,10
2016-08,2016,8,Roch,12.3,9.6,0.1,56642.0,3
2016-08,2016,8,Tecpetrol,21.6,963.7,7.72,5672651.0,2
2016-08,2016,8,TotalEnergies,2502.7,42443.9,13881.04,249840670.0,28
2016-08,2016,8,Wintershall,879.9,187.1,188.22,1107100.0,4
2016-08,2016,8,YPF,148331.0,96951.7,89913.92,571590766.0,558
2016-09,2016,9,Americas Petrogas,0.0,0.0,0.0,0.0,3
2016-09,2016,9,Argenta,0.0,0.0,0.0,0.0,1
2016-09,2016,9,Capex,259.6,91.2,26.0,538494.0,6
2016-09,2016,9,Chevron,136.2,84.4,64.54,497876.0,4
2016-09,2016,9,Energicon,0.0,0.0,0.0,0.0,1
2016-09,2016,9,ExxonMobil,0.0,0.0,0.0,0.0,2
2016-09,2016,9,Grecoil,71.0,1.8,67.0,11041.0,1
2016-09,2016,9,Medanito,110.3,17.7,24.912122,105121.0,2
2016-09,2016,9,O&G Developments,1351.0,128.8,3.53,766732.0,12
2016-09,2016,9,Pan American Energy,432.2,82.5,77.204724,488322.0,3
2016-09,2016,9,Petrobras,150.2,289.1,423.1913,1702298.0,2
2016-09,2016,9,Petrolera,857.4,95.1,700.2570000000001,564917.0,7
2016-09,2016,9,Pluspetrol,369.8,5.6,0.0,35199.0,10
2016-09,2016,9,Roch,9.5,9.1,1.8,53858.0,3
2016-09,2016,9,Tecpetrol,61.1,1297.1,22.60472,7635127.0,2
2016-09,2016,9,TotalEnergies,3245.8,39380.9,11004.14,231816504.0,29
2016-09,2016,9,Wintershall,1067.4,387.2,688.51,2285509.0,4
2016-09,2016,9,YPF,149032.0,92786.0,85808.4,547075690.0,569
2016-10,2016,10,Americas Petrogas,0.0,0.0,0.0,0.0,3
2016-10,2016,10,Argenta,0.0,0.0,0.0,0.0,1
2016-10,2016,10,Capex,240.4,86.2,24.03,508826.0,6
2016-10,2016,10,Chevron,183.4,66.8,167.82,394176.0,4
2016-10,2016,10,Energicon,0.0,0.0,0.0,0.0,1
