pozo_id,empresa_grupo,formacion,fase_ajustada,anio_inicio,qi,di_anual_pct,b_factor,eur_nativo,eur_boe,np_actual_nativo,factor_recup_pct,r2,n_meses_ajuste,meses_hasta_pico,calidad_fit
161844,Shell,VACA MUERTA,PETROLEO,2020,4024.8,99.7,1.698,114255.8,718646.0,67639.4,59.2,0.6181,69,3,REGULAR
166888,YPF,VACA MUERTA,PETROLEO,2025,2842.9,97.2,2.0,114158.0,718031.0,16275.4,14.3,0.6454,8,2,REGULAR
165660,Vista Energy,VACA MUERTA,PETROLEO,2024,8751.6,100.0,1.224,114065.0,717446.0,53279.9,46.7,0.987,21,2,BUENO
159086,Pan American Energy,VACA MUERTA,PETROLEO,2018,2923.6,98.0,2.0,114033.9,717250.0,72255.5,63.4,0.9792,100,1,BUENO
165444,Pluspetrol,VACA MUERTA,GAS,2023,10029.9,86.4,0.01,121605.0,715767.0,120291.7,98.9,0.7777,12,15,BUENO
165740,Shell,VACA MUERTA,PETROLEO,2024,6430.7,99.4,1.207,113726.7,715318.0,49639.0,43.6,0.9712,20,2,BUENO
164804,YPF,VACA MUERTA,PETROLEO,2023,4971.9,83.1,0.856,113699.6,715148.0,61831.0,54.4,0.8401,31,2,BUENO
160524,YPF,VACA MUERTA,GAS,2019,7580.6,58.8,0.01,121438.4,714786.0,122482.7,100.9,0.9368,84,3,BUENO
166569,YPF,VACA MUERTA,PETROLEO,2025,9232.3,91.7,0.651,113632.4,714725.0,65062.7,57.3,0.9729,13,2,BUENO
165784,YPF,VACA MUERTA,PETROLEO,2024,4458.0,90.3,1.074,113622.5,714663.0,44067.6,38.8,0.9333,18,3,BUENO
165418,YPF,VACA MUERTA,PETROLEO,2024,10742.2,100.0,1.139,113569.0,714326.0,69274.5,61.0,0.8027,22,4,BUENO
158365,YPF,VACA MUERTA,PETROLEO,2017,2872.7,61.2,0.882,113428.6,713443.0,84381.7,74.4,0.7125,104,4,BUENO
162809,Shell,VACA MUERTA,PETROLEO,2021,5079.2,74.5,0.682,113375.8,713111.0,83407.4,73.6,0.8975,54,6,BUENO
163524,ExxonMobil,VACA MUERTA,PETROLEO,2022,12733.8,93.7,0.54,113370.2,713076.0,106622.9,94.0,0.9797,34,14,BUENO
165363,YPF,VACA MUERTA,PETROLEO,2024,9150.5,75.8,0.278,113335.3,712856.0,100629.8,88.8,0.8348,25,2,BUENO
162896,YPF,VACA MUERTA,PETROLEO,2021,6372.5,74.0,0.481,113241.4,712266.0,101748.7,89.9,0.8722,53,3,BUENO
161948,YPF,VACA MUERTA,PETROLEO,2020,7497.1,97.1,0.876,113239.9,712256.0,95088.3,84.0,0.9264,65,4,BUENO
163942,YPF,VACA MUERTA,PETROLEO,2023,4723.4,88.5,0.956,112993.1,710704.0,67692.6,59.9,0.875,39,4,BUENO
166132,YPF,VACA MUERTA,PETROLEO,2024,6188.9,100.0,1.62,112986.5,710662.0,41205.6,36.5,0.6708,15,5,REGULAR
160154,YPF,VACA MUERTA,GAS,2019,4867.1,46.5,0.01,120580.7,709738.0,120670.8,100.1,0.6825,83,8,REGULAR
163834,YPF,VACA MUERTA,PETROLEO,2022,6376.8,74.9,0.499,112753.0,709194.0,94765.1,84.0,0.9164,41,3,BUENO
163604,YPF,VACA MUERTA,PETROLEO,2022,5246.3,66.7,0.523,112585.4,708140.0,86389.8,76.7,0.8382,46,1,BUENO
164448,Vista Energy,VACA MUERTA,PETROLEO,2023,4544.4,100.0,2.0,112540.2,707855.0,43732.9,38.9,0.971,35,2,BUENO
162940,YPF,VACA MUERTA,PETROLEO,2022,7091.1,92.2,0.8,112432.9,707180.0,88273.4,78.5,0.8962,53,2,BUENO
166284,Pan American Energy,VACA MUERTA,PETROLEO,2025,4254.5,78.3,0.873,112175.8,705563.0,40694.5,36.3,0.904,16,2,BUENO
162316,Chevron,VACA MUERTA,PETROLEO,2021,3525.4,80.6,1.043,112146.8,705381.0,68421.5,61.0,0.5309,58,5,REGULAR
162553,YPF,VACA MUERTA,PETROLEO,2021,8992.2,81.7,0.384,112020.8,704588.0,115940.6,103.5,0.9474,58,2,BUENO
166935,YPF,VACA MUERTA,PETROLEO,2025,7643.9,96.6,0.861,111939.3,704076.0,41448.9,37.0,0.974,6,3,BUENO
164529,Chevron,VACA MUERTA,PETROLEO,2023,2767.3,27.2,0.01,111865.9,703614.0,68165.2,60.9,0.213,32,4,DESCARTADO
164277,YPF,VACA MUERTA,PETROLEO,2023,5557.9,99.7,1.34,111732.1,702773.0,57591.9,51.5,0.9137,37,2,BUENO
156550,YPF,VACA MUERTA,PETROLEO,2016,2783.3,93.1,1.787,111517.3,701422.0,78826.8,70.7,0.7669,122,2,BUENO
162385,Shell,VACA MUERTA,PETROLEO,2021,5007.1,99.8,1.514,111463.1,701081.0,61763.7,55.4,0.7302,59,4,BUENO
165426,YPF,VACA MUERTA,PETROLEO,2024,5111.8,87.4,0.887,111451.5,701008.0,55898.9,50.2,0.8659,23,3,BUENO
161705,Shell,VACA MUERTA,PETROLEO,2020,4326.4,99.9,1.644,111397.8,700670.0,70262.5,63.1,0.7478,72,5,BUENO
164945,Pluspetrol,VACA MUERTA,GAS,2024,9710.8,100.0,1.275,119010.3,700495.0,58147.8,48.9,0.8907,20,11,BUENO
163438,Kilwer,VACA MUERTA,PETROLEO,2022,7002.1,99.5,1.158,111334.8,700274.0,70711.0,63.5,0.9683,48,1,BUENO
163068,YPF,VACA MUERTA,PETROLEO,2022,5003.7,65.4,0.48,111300.7,700059.0,90993.1,81.8,0.7315,48,5,BUENO
163948,YPF,VACA MUERTA,PETROLEO,2023,4677.2,80.8,0.726,111126.3,698962.0,79445.6,71.5,0.8569,38,5,BUENO
162569,YPF,VACA MUERTA,PETROLEO,2021,6370.4,93.2,0.829,111095.9,698771.0,87309.1,78.6,0.9136,55,5,BUENO
164010,Shell,VACA MUERTA,PETROLEO,2023,4769.3,40.7,0.01,111080.9,698677.0,84583.7,76.1,0.5041,31,10,REGULAR
163970,Shell,VACA MUERTA,PETROLEO,2023,7267.1,76.0,0.421,110903.8,697563.0,100427.2,90.6,0.9189,40,2,BUENO
165677,YPF,VACA MUERTA,PETROLEO,2024,4360.6,41.8,0.01,110857.6,697272.0,67612.5,61.0,0.8269,17,6,BUENO
165500,YPF,VACA MUERTA,PETROLEO,2024,4185.1,100.0,2.0,110832.8,697116.0,36124.7,32.6,0.253,21,4,DESCARTADO
162694,Shell,VACA MUERTA,PETROLEO,2021,3848.9,100.0,2.0,110710.7,696348.0,39740.0,35.9,0.88,7,57,BUENO
164375,Kilwer,VACA MUERTA,PETROLEO,2023,6829.7,100.0,1.623,110563.0,695419.0,53249.9,48.2,0.9455,37,1,BUENO
159842,YPF,VACA MUERTA,PETROLEO,2018,3278.5,98.3,1.778,110259.4,693510.0,69128.9,62.7,0.7707,92,3,BUENO
166131,YPF,VACA MUERTA,PETROLEO,2024,4673.5,100.0,2.0,110014.0,691966.0,35592.7,32.4,0.5032,14,6,REGULAR
163427,YPF,VACA MUERTA,GAS,2022,7603.3,100.0,1.528,117539.4,691837.0,87076.1,74.1,0.137,44,5,DESCARTADO
165327,Shell,VACA MUERTA,PETROLEO,2024,8130.0,99.9,1.157,109840.8,690877.0,58986.5,53.7,0.9295,24,3,BUENO
163873,Vista Energy,VACA MUERTA,PETROLEO,2022,6418.3,95.4,0.963,109812.4,690698.0,70130.4,63.9,0.9674,42,9,BUENO
162202,YPF,VACA MUERTA,PETROLEO,2021,3601.6,95.5,1.441,109678.7,689857.0,61847.9,56.4,0.845,62,3,BUENO
158145,YPF,VACA MUERTA,GAS,2017,8241.2,69.8,0.01,117195.1,689810.0,117109.0,99.9,0.8815,100,10,BUENO
164650,YPF,VACA MUERTA,PETROLEO,2023,6610.2,100.0,1.687,109663.3,689760.0,51623.3,47.1,0.5786,31,4,REGULAR
162208,YPF,VACA MUERTA,PETROLEO,2021,7742.0,92.1,0.697,109645.0,689645.0,98746.9,90.1,0.9144,62,3,BUENO
161954,YPF,VACA MUERTA,PETROLEO,2020,5096.8,79.4,0.696,109632.7,689568.0,89130.5,81.3,0.8436,65,4,BUENO
166681,YPF,VACA MUERTA,PETROLEO,2025,5842.6,83.0,0.693,109512.5,688812.0,45082.4,41.2,0.6991,10,3,REGULAR
166319,YPF,VACA MUERTA,PETROLEO,2025,3740.2,100.0,2.0,109477.6,688592.0,27578.6,25.2,0.1413,13,4,DESCARTADO
163566,Pluspetrol,VACA MUERTA,GAS,2022,4927.9,52.7,0.01,116837.4,687705.0,100790.3,86.3,0.8065,23,24,BUENO
165031,Vista Energy,VACA MUERTA,PETROLEO,2024,5363.7,85.3,0.808,109264.5,687252.0,61724.3,56.5,0.9197,27,3,BUENO
161686,YPF,VACA MUERTA,PETROLEO,2020,5248.3,55.3,0.134,109200.4,686849.0,112027.3,102.6,0.9313,72,6,BUENO
161952,YPF,VACA MUERTA,PETROLEO,2020,7195.8,92.7,0.736,108804.3,684357.0,99267.2,91.2,0.8297,65,4,BUENO
164647,YPF,VACA MUERTA,PETROLEO,2023,10268.6,98.4,0.791,108524.1,682595.0,87818.2,80.9,0.9274,33,2,BUENO
165294,Vista Energy,VACA MUERTA,PETROLEO,2024,10074.9,98.6,0.809,108502.6,682460.0,80381.0,74.1,0.9878,25,2,BUENO
165688,YPF,VACA MUERTA,PETROLEO,2024,3736.4,100.0,2.0,108358.6,681554.0,31578.6,29.1,0.7021,20,3,BUENO
163072,YPF,VACA MUERTA,PETROLEO,2022,5224.7,92.2,0.966,108176.2,680407.0,71778.9,66.4,0.8277,50,3,BUENO
158973,O&G Developments,VACA MUERTA,PETROLEO,2018,3348.7,86.9,1.218,108145.8,680215.0,76802.1,71.0,0.8114,97,3,BUENO
162566,YPF,VACA MUERTA,PETROLEO,2021,4169.0,88.7,0.979,108078.3,679791.0,72478.5,67.1,0.9003,54,6,BUENO
165493,YPF,VACA MUERTA,PETROLEO,2024,6564.8,99.8,1.202,108017.4,679408.0,56360.7,52.2,0.8025,22,3,BUENO
164406,YPF,VACA MUERTA,PETROLEO,2023,6920.3,100.0,1.356,107937.8,678907.0,62142.5,57.6,0.7851,35,3,BUENO
160856,YPF,VACA MUERTA,PETROLEO,2019,4183.4,97.7,1.39,107934.6,678887.0,70458.8,65.3,0.8108,83,2,BUENO
160180,Pan American Energy,VACA MUERTA,GAS,2019,3921.9,59.7,0.61,115287.6,678583.0,94109.1,81.6,0.7758,89,2,BUENO
166326,YPF,VACA MUERTA,PETROLEO,2025,2852.3,98.5,2.0,107849.6,678352.0,23662.1,21.9,0.7935,15,2,BUENO
163830,YPF,VACA MUERTA,PETROLEO,2022,7363.7,93.5,0.735,107678.6,677277.0,88592.2,82.3,0.8839,41,3,BUENO
162169,Shell,VACA MUERTA,PETROLEO,2021,4793.1,99.9,1.49,107640.5,677037.0,63635.8,59.1,0.8377,57,7,BUENO
166712,Vista Energy,VACA MUERTA,PETROLEO,2025,6600.3,99.9,1.316,107568.6,676585.0,32433.9,30.2,0.9477,10,2,BUENO
167031,Tecpetrol,VACA MUERTA,GAS,2026,14117.2,79.1,0.01,114799.4,675709.0,70044.2,61.0,0.9623,6,1,BUENO
162877,YPF,VACA MUERTA,PETROLEO,2021,8277.2,100.0,1.18,107383.2,675419.0,79954.5,74.5,0.7925,54,2,BUENO
165603,Shell,VACA MUERTA,PETROLEO,2024,5977.7,100.0,1.472,107366.9,675316.0,46611.6,43.4,0.9806,20,3,BUENO
156554,YPF,VACA MUERTA,PETROLEO,2016,3009.0,57.7,0.717,107359.3,675269.0,88950.8,82.9,0.818,121,3,BUENO
163550,Pluspetrol,VACA MUERTA,GAS,2022,5790.0,82.7,0.01,114705.6,675157.0,115899.3,101.0,0.9249,18,29,BUENO
166834,YPF,VACA MUERTA,PETROLEO,2025,8753.6,69.8,0.01,107305.8,674932.0,66366.9,61.8,0.9419,7,4,BUENO
165239,Shell,VACA MUERTA,PETROLEO,2024,5561.1,100.0,1.599,107292.5,674848.0,46864.5,43.7,0.8836,24,4,BUENO
163944,YPF,VACA MUERTA,PETROLEO,2023,5357.3,94.6,0.958,107169.9,674077.0,70684.8,66.0,0.8807,39,4,BUENO
165025,Pluspetrol,VACA MUERTA,GAS,2024,9677.2,98.8,0.866,114296.1,672747.0,75033.9,65.6,0.8288,21,9,BUENO
166223,Vista Energy,VACA MUERTA,PETROLEO,2025,4258.1,99.9,1.727,106885.7,672290.0,28959.0,27.1,0.9758,16,2,BUENO
163020,Shell,VACA MUERTA,PETROLEO,2022,5013.8,99.7,1.403,106858.3,672117.0,59690.5,55.9,0.9151,50,3,BUENO
163971,Shell,VACA MUERTA,PETROLEO,2023,7863.4,78.3,0.379,106803.9,671775.0,102105.8,95.6,0.9173,40,2,BUENO
163627,Kilwer,VACA MUERTA,PETROLEO,2022,3520.9,80.6,1.054,106766.9,671542.0,56308.4,52.7,0.9128,45,2,BUENO
160860,ExxonMobil,VACA MUERTA,GAS,2019,7208.6,67.0,0.01,114012.3,671076.0,114387.6,100.3,0.9226,75,10,BUENO
161606,YPF,VACA MUERTA,PETROLEO,2020,5684.3,98.1,1.077,106594.3,670457.0,80573.3,75.6,0.8636,69,10,BUENO
163577,Vista Energy,VACA MUERTA,PETROLEO,2022,6149.9,99.9,1.339,106512.0,669939.0,60044.8,56.4,0.9432,44,7,BUENO
166541,Capex,VACA MUERTA,PETROLEO,2025,3397.4,99.9,2.0,106379.6,669106.0,23667.0,22.2,0.9731,13,2,BUENO
162646,YPF,VACA MUERTA,PETROLEO,2021,3786.9,98.6,1.552,106236.8,668208.0,56243.6,52.9,0.928,57,2,BUENO
166833,YPF,VACA MUERTA,PETROLEO,2025,8980.7,80.2,0.275,106075.4,667193.0,61154.9,57.7,0.9644,7,4,BUENO
166640,Pan American Energy,VACA MUERTA,PETROLEO,2025,7994.7,91.0,0.648,105755.5,665181.0,57754.8,54.6,0.9647,11,3,BUENO
162750,Shell,VACA MUERTA,PETROLEO,2021,3620.9,88.9,1.211,105624.4,664356.0,56918.7,53.9,0.9157,52,8,BUENO
166668,Tecpetrol,VACA MUERTA,PETROLEO,2025,5822.5,98.0,1.117,105333.4,662526.0,35067.1,33.3,0.9377,12,1,BUENO
160926,YPF,VACA MUERTA,PETROLEO,2019,2480.4,96.4,1.981,105312.6,662395.0,60356.3,57.3,0.7684,80,4,BUENO
156709,YPF,VACA MUERTA,PETROLEO,2016,2761.8,78.2,1.235,105086.3,660972.0,77551.4,73.8,0.855,120,3,BUENO
162204,YPF,VACA MUERTA,PETROLEO,2021,6699.7,95.8,0.868,104995.0,660398.0,84482.3,80.5,0.8993,62,3,BUENO
164440,Shell,VACA MUERTA,PETROLEO,2023,4810.4,92.8,1.017,104884.2,659701.0,58277.5,55.6,0.9609,34,3,BUENO
165019,Tecpetrol,VACA MUERTA,GAS,2024,7252.2,54.9,0.01,111947.8,658925.0,101146.0,90.4,0.9009,29,1,BUENO
165488,YPF,VACA MUERTA,PETROLEO,2024,4821.1,99.8,1.43,104747.3,658840.0,42964.5,41.0,0.6253,22,3,REGULAR
160753,Shell,VACA MUERTA,GAS,2019,4503.8,70.2,0.529,111878.5,658517.0,104124.5,93.1,0.3675,64,21,DESCARTADO
159783,Pan American Energy,VACA MUERTA,GAS,2018,11750.6,89.7,0.349,111658.3,657221.0,119892.3,107.4,0.9709,92,2,BUENO
161918,Shell,VACA MUERTA,PETROLEO,2020,4554.7,94.1,1.092,104413.0,656737.0,70324.4,67.4,0.8515,66,3,BUENO
163247,Vista Energy,VACA MUERTA,PETROLEO,2022,3962.3,99.6,1.602,104353.9,656365.0,51340.9,49.2,0.902,48,3,BUENO
162400,YPF,VACA MUERTA,PETROLEO,2021,5424.1,99.7,1.324,104295.8,656000.0,64662.8,62.0,0.9308,60,2,BUENO
165686,YPF,VACA MUERTA,PETROLEO,2024,4404.5,100.0,1.655,104275.6,655873.0,34931.6,33.5,0.8466,20,3,BUENO
158893,YPF,VACA MUERTA,PETROLEO,2018,2881.6,98.0,1.842,104179.4,655268.0,69094.9,66.3,0.6254,101,2,REGULAR
163551,Pluspetrol,VACA MUERTA,GAS,2022,5715.9,68.5,0.01,111100.3,653936.0,106228.6,95.6,0.9249,20,27,BUENO
163017,Shell,VACA MUERTA,PETROLEO,2022,5056.7,48.5,0.01,103884.7,653414.0,102612.9,98.8,0.9448,49,4,BUENO
155546,YPF,VACA MUERTA,PETROLEO,2015,4448.7,93.3,1.108,103841.3,653141.0,86004.1,82.8,0.9093,127,2,BUENO
164771,Pampa Energía,VACA MUERTA,GAS,2023,9572.4,97.5,0.757,110898.7,652750.0,89317.9,80.5,0.9161,30,3,BUENO
159989,YPF,VACA MUERTA,PETROLEO,2018,4348.8,81.1,0.839,103772.0,652705.0,81403.9,78.4,0.9162,91,2,BUENO
165427,YPF,VACA MUERTA,PETROLEO,2024,4069.8,97.4,1.288,103636.4,651852.0,43792.2,42.3,0.8856,22,4,BUENO
166301,Tecpetrol,VACA MUERTA,GAS,2025,11176.8,71.9,0.01,110680.6,651466.0,98547.4,89.0,0.9,16,1,BUENO
156972,YPF,VACA MUERTA,PETROLEO,2016,3331.6,81.3,1.087,103522.0,651133.0,78765.0,76.1,0.8519,118,2,BUENO
166149,Petrolera El Trébol,VACA MUERTA,PETROLEO,2024,9600.3,74.0,0.01,103323.2,649882.0,100503.0,97.3,0.9392,19,3,BUENO
164333,Shell,VACA MUERTA,PETROLEO,2023,7526.4,98.3,0.913,103227.6,649281.0,74359.1,72.0,0.9459,36,2,BUENO
165451,Pan American Energy,VACA MUERTA,GAS,2024,17214.2,86.4,0.01,110180.3,648521.0,126540.8,114.8,0.8982,25,1,BUENO
166896,YPF,VACA MUERTA,PETROLEO,2025,10231.9,75.4,0.01,102873.5,647054.0,68007.4,66.1,0.9459,7,3,BUENO
160437,YPF,VACA MUERTA,PETROLEO,2019,2530.5,85.8,1.47,102695.9,645937.0,64434.7,62.7,0.6801,84,4,REGULAR
165094,Shell,VACA MUERTA,PETROLEO,2024,7359.2,88.2,0.596,102576.5,645186.0,80450.8,78.4,0.9442,27,2,BUENO
165580,YPF,VACA MUERTA,PETROLEO,2024,5711.4,98.0,1.091,102130.8,642382.0,48567.0,47.6,0.7658,22,2,BUENO
165437,Vista Energy,VACA MUERTA,PETROLEO,2024,5079.2,92.4,0.979,102128.1,642365.0,48756.0,47.7,0.8997,24,2,BUENO
164930,Shell,VACA MUERTA,PETROLEO,2023,4166.1,99.7,1.413,102087.4,642109.0,49619.6,48.6,0.9855,26,5,BUENO
166245,YPF,VACA MUERTA,PETROLEO,2025,1529.5,74.1,2.0,102075.2,642033.0,19945.5,19.5,0.339,6,12,DESCARTADO
165170,YPF,VACA MUERTA,PETROLEO,2024,6293.0,99.6,1.167,101871.9,640754.0,55137.2,54.1,0.5275,27,2,REGULAR
165464,Pluspetrol,VACA MUERTA,PETROLEO,2024,5755.0,97.0,0.998,101815.1,640397.0,51185.6,50.3,0.8677,19,7,BUENO
166538,Capex,VACA MUERTA,PETROLEO,2025,3607.7,100.0,2.0,101768.2,640102.0,23762.4,23.3,0.9747,13,2,BUENO
165673,YPF,VACA MUERTA,PETROLEO,2024,5350.2,51.0,0.01,101760.3,640052.0,76999.7,75.7,0.4305,20,3,REGULAR
166937,YPF,VACA MUERTA,PETROLEO,2025,10782.8,74.1,0.01,101730.1,639862.0,66901.0,65.8,0.9447,8,1,BUENO
163625,Kilwer,VACA MUERTA,PETROLEO,2022,3504.9,98.7,1.581,101700.1,639673.0,48191.8,47.4,0.9071,44,3,BUENO
163231,YPF,VACA MUERTA,PETROLEO,2022,6327.1,99.5,1.143,101525.7,638576.0,66018.3,65.0,0.9348,49,2,BUENO
164376,Kilwer,VACA MUERTA,PETROLEO,2023,3921.2,99.5,1.602,101187.9,636452.0,42653.2,42.2,0.8703,37,1,BUENO
155033,YPF,VACA MUERTA,PETROLEO,2015,4177.8,99.5,1.489,101114.6,635991.0,80025.7,79.1,0.7551,130,2,BUENO
162812,Pan American Energy,VACA MUERTA,PETROLEO,2021,5224.1,98.3,1.179,101065.3,635681.0,64233.6,63.6,0.8606,55,2,BUENO
165241,Shell,VACA MUERTA,PETROLEO,2024,6024.3,100.0,1.669,101059.2,635642.0,42977.4,42.5,0.8356,23,5,BUENO
162558,YPF,VACA MUERTA,PETROLEO,2021,3028.1,99.8,2.0,100829.4,634197.0,49976.2,49.6,0.6642,57,3,REGULAR
162891,YPF,VACA MUERTA,PETROLEO,2021,4939.9,59.5,0.296,100769.7,633821.0,93009.8,92.3,0.8118,53,3,BUENO
163532,Tecpetrol,VACA MUERTA,PETROLEO,2022,4094.9,99.8,1.614,100755.2,633730.0,47546.5,47.2,0.4148,44,4,REGULAR
157190,YPF,VACA MUERTA,PETROLEO,2016,2663.1,76.2,1.176,100745.4,633668.0,75004.4,74.4,0.7013,116,2,BUENO
165472,Pluspetrol,VACA MUERTA,GAS,2023,10924.8,85.2,0.295,107608.9,633386.0,95386.3,88.6,0.9301,18,8,BUENO
164964,YPF,VACA MUERTA,PETROLEO,2024,5803.1,99.0,1.106,100558.9,632495.0,56237.1,55.9,0.8479,28,3,BUENO
155536,YPF,VACA MUERTA,PETROLEO,2015,2919.0,85.4,1.292,100558.3,632492.0,77106.0,76.7,0.758,127,2,BUENO
160473,Shell,VACA MUERTA,GAS,2019,4409.6,100.0,2.0,107440.0,632392.0,23508.7,21.9,0.478,10,77,REGULAR
162644,YPF,VACA MUERTA,PETROLEO,2021,4863.7,94.0,0.986,100397.6,631481.0,70098.0,69.8,0.9044,56,3,BUENO
163795,Kilwer,VACA MUERTA,PETROLEO,2022,3375.9,97.1,1.516,100348.1,631169.0,46410.2,46.2,0.5506,43,2,REGULAR
146980,YPF,VACA MUERTA,GAS,2014,4135.1,41.9,0.01,107196.6,630959.0,107968.4,100.7,0.8341,139,12,BUENO
166629,YPF,VACA MUERTA,PETROLEO,2025,5177.2,91.2,0.903,100297.2,630849.0,38367.2,38.3,0.957,12,2,BUENO
163947,YPF,VACA MUERTA,PETROLEO,2023,4769.5,65.4,0.443,100196.3,630215.0,79701.1,79.5,0.9685,39,4,BUENO
166300,Tecpetrol,VACA MUERTA,GAS,2025,12243.9,83.7,0.01,107061.4,630163.0,106333.9,99.3,0.8739,14,3,BUENO
166446,YPF,VACA MUERTA,PETROLEO,2025,3290.8,99.9,1.977,100103.0,629628.0,23310.5,23.3,0.7783,14,2,BUENO
163509,YPF,VACA MUERTA,PETROLEO,2022,7409.4,96.0,0.804,100034.3,629196.0,80476.4,80.4,0.9027,45,3,BUENO
164276,YPF,VACA MUERTA,PETROLEO,2023,7158.8,99.9,1.145,99991.3,628925.0,63057.3,63.1,0.9268,37,2,BUENO
154791,O&G Developments,VACA MUERTA,PETROLEO,2015,3383.2,100.0,2.0,99776.8,627576.0,75448.1,75.6,0.6669,113,19,REGULAR
165268,YPF,VACA MUERTA,PETROLEO,2024,4548.9,100.0,1.573,99776.5,627574.0,38824.0,38.9,0.7108,26,2,BUENO
165783,YPF,VACA MUERTA,PETROLEO,2024,1575.5,74.8,2.0,99674.5,626933.0,20638.5,20.7,0.3907,11,10,DESCARTADO
166584,Shell,VACA MUERTA,PETROLEO,2025,5985.4,94.1,0.89,99633.8,626677.0,42592.2,42.7,0.9693,13,2,BUENO
166244,YPF,VACA MUERTA,PETROLEO,2025,3678.0,97.5,1.421,99246.4,624240.0,30279.9,30.5,0.8817,16,2,BUENO
166450,YPF,VACA MUERTA,PETROLEO,2025,7040.9,100.0,1.344,98999.2,622685.0,41448.4,41.9,0.649,13,3,REGULAR
158493,TotalEnergies,VACA MUERTA,GAS,2017,4109.0,99.8,1.569,105638.8,621790.0,74535.4,70.6,0.8435,103,4,BUENO
164848,Pan American Energy,VACA MUERTA,PETROLEO,2023,5296.7,82.0,0.682,98558.6,619914.0,64206.9,65.1,0.9141,29,4,BUENO
166225,Vista Energy,VACA MUERTA,PETROLEO,2025,4686.7,100.0,1.7,98534.2,619760.0,27980.8,28.4,0.9957,16,2,BUENO
165785,YPF,VACA MUERTA,PETROLEO,2024,6363.6,95.2,0.8,98522.7,619688.0,60813.7,61.7,0.8895,17,4,BUENO
165478,Tecpetrol,VACA MUERTA,PETROLEO,2024,6077.0,99.9,1.243,98498.6,619536.0,35437.9,36.0,0.9671,10,15,BUENO
162206,YPF,VACA MUERTA,PETROLEO,2021,4550.5,91.8,1.003,98479.7,619418.0,66618.0,67.6,0.8041,63,2,BUENO
165424,YPF,VACA MUERTA,PETROLEO,2024,4411.2,98.3,1.261,98308.3,618340.0,41954.7,42.7,0.8945,23,3,BUENO
165184,YPF,VACA MUERTA,PETROLEO,2024,6354.6,97.5,0.97,98186.3,617572.0,56779.4,57.8,0.9358,27,2,BUENO
165606,Shell,VACA MUERTA,PETROLEO,2024,6901.3,99.9,1.143,97894.2,615735.0,52097.7,53.2,0.8257,20,3,BUENO
166501,Pampa Energía,VACA MUERTA,PETROLEO,2025,4233.5,100.0,1.982,97701.6,614524.0,24786.8,25.4,0.9786,13,2,BUENO
156488,YPF,VACA MUERTA,PETROLEO,2016,2155.8,85.8,1.738,97526.4,613422.0,69431.8,71.2,0.7323,124,1,BUENO
162810,Shell,VACA MUERTA,PETROLEO,2021,3723.2,47.6,0.241,97509.1,613313.0,84833.2,87.0,0.8447,52,8,BUENO
163087,Pan American Energy,VACA MUERTA,PETROLEO,2022,5851.2,81.9,0.617,97490.1,613193.0,81917.7,84.0,0.8671,51,2,BUENO
166365,Pluspetrol,VACA MUERTA,GAS,2025,7999.3,97.1,0.86,103942.9,611808.0,46285.6,44.5,0.9557,11,5,BUENO
166677,YPF,VACA MUERTA,GAS,2025,16002.3,91.4,0.01,103924.0,611697.0,101069.3,97.3,0.7323,9,4,BUENO
162883,YPF,VACA MUERTA,PETROLEO,2021,5034.4,75.6,0.573,97241.0,611626.0,82261.7,84.6,0.6863,52,4,REGULAR
164753,Pan American Energy,VACA MUERTA,PETROLEO,2023,3013.4,95.5,1.529,97200.6,611372.0,38390.3,39.5,0.7553,32,2,BUENO
160146,YPF,VACA MUERTA,PETROLEO,2019,5581.0,100.0,1.769,97182.3,611257.0,69794.3,71.8,0.5003,89,2,REGULAR
163588,YPF,VACA MUERTA,PETROLEO,2022,6616.7,60.7,0.063,97172.7,611197.0,99313.8,102.2,0.9164,44,3,BUENO
160344,Shell,VACA MUERTA,PETROLEO,2019,5479.3,100.0,1.394,97152.6,611070.0,68390.4,70.4,0.821,86,1,BUENO
162792,YPF,VACA MUERTA,PETROLEO,2021,4709.8,95.7,1.047,97123.3,610886.0,64891.4,66.8,0.805,54,3,BUENO
164351,Pluspetrol,VACA MUERTA,PETROLEO,2023,3741.6,100.0,1.847,97013.5,610196.0,35177.4,36.3,0.9674,24,14,BUENO
163001,YPF,VACA MUERTA,PETROLEO,2022,5050.1,95.5,0.987,96998.9,610104.0,66857.8,68.9,0.9211,50,4,BUENO
162209,YPF,VACA MUERTA,PETROLEO,2021,6830.0,71.9,0.214,96985.4,610019.0,102478.2,105.7,0.9325,61,4,BUENO
165767,Pan American Energy,VACA MUERTA,PETROLEO,2024,3852.9,99.9,1.65,96974.1,609948.0,31913.9,32.9,0.8018,20,3,BUENO
162788,YPF,VACA MUERTA,PETROLEO,2021,5917.8,95.8,0.87,96946.9,609777.0,75266.8,77.6,0.7485,53,4,BUENO
154790,O&G Developments,VACA MUERTA,PETROLEO,2015,4442.3,100.0,1.367,96801.2,608860.0,80275.0,82.9,0.8265,113,19,BUENO
166186,YPF,VACA MUERTA,PETROLEO,2025,2904.2,98.9,1.818,96668.9,608028.0,23792.6,24.6,0.8893,15,4,BUENO
