pozo_id,empresa_grupo,water_cut_prom,gor_prom,petroleo_prom_m3,meses,etapa_pozo
163140,Vista Energy,12.7,165.0,1696.3166363265307,49,Temprano (<30%)
163141,Vista Energy,22.6,168.5,1472.2265601428571,49,Temprano (<30%)
163150,Tecpetrol,62.6,11352.8,512.3475599999999,47,Maduro (>60%)
163151,Tecpetrol,62.6,12414.4,385.1021416666667,48,Maduro (>60%)
163152,Tecpetrol,50.9,12158.1,434.64840406,50,Intermedio (30-60%)
163153,Tecpetrol,67.0,11741.1,533.6319019607843,51,Maduro (>60%)
163154,Tecpetrol,61.5,11761.2,505.067061372549,51,Maduro (>60%)
163155,Tecpetrol,66.0,20823.9,338.43174513513515,37,Maduro (>60%)
163161,YPF,34.3,192.8,2411.5362,50,Intermedio (30-60%)
163162,YPF,26.6,234.4,2255.719411764706,51,Temprano (<30%)
163163,YPF,14.6,146.8,1323.8654000000001,50,Temprano (<30%)
163164,YPF,21.7,204.0,1142.2041176470589,51,Temprano (<30%)
163165,YPF,10.2,182.9,1219.5377083333333,48,Temprano (<30%)
163166,YPF,21.9,434.4,861.0156666666667,30,Temprano (<30%)
163167,YPF,16.2,183.2,1408.913137254902,51,Temprano (<30%)
163168,YPF,47.3,516977.0,1.5333333333333332,3,Intermedio (30-60%)
163169,YPF,79.3,921242.0,10.0192,25,Maduro (>60%)
163170,YPF,83.3,912102.4,7.358,25,Maduro (>60%)
163216,Pluspetrol,44.6,1719.8,1291.0789,40,Intermedio (30-60%)
163228,YPF,20.6,115.1,1178.1872,50,Temprano (<30%)
163229,YPF,9.8,81.3,1968.6057999999998,50,Temprano (<30%)
163230,YPF,15.2,113.4,1004.0592,50,Temprano (<30%)
163231,YPF,11.0,97.8,1308.6438,50,Temprano (<30%)
163234,YPF,9.1,92.0,2521.2316326530613,49,Temprano (<30%)
163235,YPF,12.3,94.8,1892.6032,50,Temprano (<30%)
163236,YPF,7.4,89.5,2732.8114,50,Temprano (<30%)
163237,YPF,8.7,76.8,1412.8113999999998,50,Temprano (<30%)
163238,YPF,4.9,78.9,1729.1868,50,Temprano (<30%)
163246,Vista Energy,17.6,128.5,2985.961865875,48,Temprano (<30%)
163247,Vista Energy,27.8,148.4,1061.3589837291668,48,Temprano (<30%)
163249,Vista Energy,21.7,133.7,2879.932759065218,46,Temprano (<30%)
163250,Vista Energy,30.0,150.5,2537.863098130435,46,Intermedio (30-60%)
163251,Vista Energy,23.1,146.5,3449.2606843913045,46,Temprano (<30%)
163257,Pan American Energy,13.2,84.1,1500.082306382979,47,Temprano (<30%)
163293,Tecpetrol,75.9,93762.4,146.41402728571427,49,Maduro (>60%)
163294,Tecpetrol,71.1,111427.4,214.53306469387755,49,Maduro (>60%)
163295,Tecpetrol,75.3,86156.2,132.3883282857143,49,Maduro (>60%)
163298,Shell,11.6,94.0,2522.74375,32,Temprano (<30%)
163299,Shell,11.4,94.8,3612.252272727273,22,Temprano (<30%)
163300,Shell,7.6,85.4,2403.286818181818,22,Temprano (<30%)
163301,Shell,10.4,87.1,2873.7333333333336,24,Temprano (<30%)
163302,Shell,15.0,89.9,983.9047916666667,48,Temprano (<30%)
163303,Shell,18.1,78.3,981.9258333333333,48,Temprano (<30%)
163304,Shell,20.1,76.9,870.7678723404255,47,Temprano (<30%)
163321,YPF,99.2,11117238.5,3.712608695652174,23,Maduro (>60%)
163322,YPF,99.5,12591415.3,3.9378260869565214,23,Maduro (>60%)
163323,YPF,99.3,11798582.8,3.953636363636363,22,Maduro (>60%)
163324,YPF,40.7,150.2,952.5194594594595,37,Intermedio (30-60%)
163326,YPF,11.7,383.0,2678.07693877551,49,Temprano (<30%)
163327,YPF,20.0,347.9,2317.0944897959184,49,Temprano (<30%)
163328,YPF,9.8,429.9,2286.723469387755,49,Temprano (<30%)
163329,YPF,7.9,235.9,2408.086326530612,49,Temprano (<30%)
163330,YPF,23.1,173.0,2868.271020408163,49,Temprano (<30%)
163331,YPF,15.0,107.6,2293.122448979592,49,Temprano (<30%)
163332,YPF,12.8,94.4,1847.7995918367349,49,Temprano (<30%)
163333,YPF,4.6,103.1,1957.9595918367347,49,Temprano (<30%)
163334,YPF,5.2,91.2,1634.6791836734694,49,Temprano (<30%)
163371,Tecpetrol,50.7,15265.6,357.60840833333333,48,Intermedio (30-60%)
163375,Pluspetrol,41.3,4225.3,736.2145624999999,48,Intermedio (30-60%)
163376,Pluspetrol,39.9,4156.8,665.0928510638298,47,Intermedio (30-60%)
163377,Pluspetrol,42.7,4425.0,799.5329375,48,Intermedio (30-60%)
163392,Vista Energy,15.3,180.1,2827.7175952045454,44,Temprano (<30%)
163393,Vista Energy,16.1,189.9,2466.9456348043477,46,Temprano (<30%)
163394,Vista Energy,17.6,195.5,2255.4796725434785,46,Temprano (<30%)
163395,Vista Energy,23.1,178.4,2883.9028929565216,46,Temprano (<30%)
163399,Tecpetrol,55.2,16174.6,496.24301041666666,48,Intermedio (30-60%)
163400,Tecpetrol,46.1,12944.5,447.56241875,48,Intermedio (30-60%)
163416,YPF,27.6,180.5,809.1525,44,Temprano (<30%)
163417,YPF,32.5,172.6,611.7005882352942,34,Intermedio (30-60%)
163418,YPF,14.7,240.3,1403.390465116279,43,Temprano (<30%)
163419,YPF,27.9,153.2,821.2269047619047,42,Temprano (<30%)
163421,YPF,21.2,228.5,2755.6758333333332,48,Temprano (<30%)
163422,YPF,18.1,196.4,2316.3479166666666,48,Temprano (<30%)
163423,YPF,24.7,188.6,2073.1017391304345,46,Temprano (<30%)
163424,YPF,30.0,176.5,2643.0039583333332,48,Intermedio (30-60%)
163425,YPF,15.6,178.6,2634.1254166666668,48,Temprano (<30%)
163426,YPF,62.4,399131.5,23.360416666666666,24,Maduro (>60%)
163427,YPF,94.3,498435.1,22.75583333333333,12,Maduro (>60%)
163428,YPF,94.3,449791.1,20.975833333333334,24,Maduro (>60%)
163438,Kilwer,13.4,60.9,1602.3525159512196,41,Temprano (<30%)
163438,Petrolera El Trébol,5.3,94.9,696.5586333333334,3,Temprano (<30%)
163438,Phoenix,5.1,95.5,579.9599,4,Temprano (<30%)
163439,Kilwer,12.6,76.2,1062.1834875365853,41,Temprano (<30%)
163439,Petrolera El Trébol,6.0,99.6,544.7641333333333,3,Temprano (<30%)
163439,Phoenix,5.9,91.6,493.93747500000006,4,Temprano (<30%)
163440,Kilwer,12.6,63.6,1300.4403760487805,41,Temprano (<30%)
163440,Petrolera El Trébol,13.7,101.5,531.1146333333334,3,Temprano (<30%)
163440,Phoenix,5.5,87.4,504.67415,4,Temprano (<30%)
163491,Vista Energy,19.1,129.2,2809.133129822222,45,Temprano (<30%)
163492,Vista Energy,20.0,113.0,1673.5809160666665,45,Temprano (<30%)
163493,Vista Energy,17.9,110.2,3283.413128333333,45,Temprano (<30%)
163494,Vista Energy,14.1,127.6,1536.6940041999999,45,Temprano (<30%)
163507,YPF,37.2,177.8,652.4424390243902,41,Intermedio (30-60%)
163508,YPF,38.1,119.0,1751.8191111111112,45,Intermedio (30-60%)
163509,YPF,28.3,109.2,1734.1421739130437,46,Temprano (<30%)
163510,YPF,41.4,122.3,2075.688085106383,47,Intermedio (30-60%)
163511,YPF,25.6,113.0,2098.262558139535,43,Temprano (<30%)
163522,ExxonMobil,28.1,477.3,4788.064642857143,28,Temprano (<30%)
163522,Pluspetrol,37.7,964.1,901.1635294117648,17,Intermedio (30-60%)
163523,ExxonMobil,53.2,639.2,3651.0800000000004,5,Intermedio (30-60%)
163523,Pluspetrol,51.5,880.4,1477.5329411764706,17,Intermedio (30-60%)
163524,ExxonMobil,25.2,511.3,4971.993529411765,17,Temprano (<30%)
163524,Pluspetrol,43.6,864.4,1242.9011764705883,17,Intermedio (30-60%)
163525,ExxonMobil,50.8,536.4,5278.905357142858,28,Intermedio (30-60%)
163525,Pluspetrol,54.7,9502.3,849.2578571428572,14,Intermedio (30-60%)
163526,ExxonMobil,28.2,467.2,3829.2766666666666,12,Temprano (<30%)
163526,Pluspetrol,45.3,1649.8,925.35,17,Intermedio (30-60%)
163527,ExxonMobil,46.6,498.4,3691.440625,16,Intermedio (30-60%)
163527,Pluspetrol,36.4,706.7,1600.213125,16,Intermedio (30-60%)
163530,Tecpetrol,30.0,271.6,1336.9228855882352,34,Intermedio (30-60%)
163531,Tecpetrol,22.1,217.4,2156.6504045,40,Temprano (<30%)
163532,Tecpetrol,29.3,224.6,1262.8663251621622,37,Temprano (<30%)
163534,Pan American Energy,16.6,84.0,1173.9210311111112,45,Temprano (<30%)
163540,Pan American Energy,8.4,61.1,1591.452928888889,45,Temprano (<30%)
163550,Pluspetrol,33.9,1886.1,1606.2731025641026,39,Intermedio (30-60%)
163551,Pluspetrol,41.3,1792.9,1474.4820256410255,39,Intermedio (30-60%)
163566,Pluspetrol,41.7,2073.2,1195.95115,40,Intermedio (30-60%)
163577,Vista Energy,20.5,138.7,1347.3246342954544,44,Temprano (<30%)
163578,Vista Energy,28.4,134.6,815.5680211590909,44,Temprano (<30%)
163579,Vista Energy,20.7,139.0,1471.9397322954546,44,Temprano (<30%)
163580,Vista Energy,34.1,137.9,2145.4457907954547,44,Intermedio (30-60%)
163586,YPF,16.6,85.5,2437.846590909091,44,Temprano (<30%)
163587,YPF,32.9,567.3,894.9454545454545,44,Intermedio (30-60%)
163588,YPF,17.2,2037.2,2144.9282608695653,46,Temprano (<30%)
163589,YPF,17.2,106.0,1112.9378048780486,41,Temprano (<30%)
163590,YPF,13.0,71.7,2151.099756097561,41,Temprano (<30%)
163591,YPF,18.4,94.1,1264.26275,40,Temprano (<30%)
163593,YPF,12.5,259.5,1262.9069565217392,46,Temprano (<30%)
163595,YPF,10.7,142.3,1979.7258695652174,46,Temprano (<30%)
163596,YPF,19.4,143.3,1888.6980434782608,46,Temprano (<30%)
163597,YPF,8.7,149.8,1933.1869565217391,46,Temprano (<30%)
163598,YPF,16.6,126.7,1401.858043478261,46,Temprano (<30%)
163599,YPF,11.9,150.1,2874.2599999999998,46,Temprano (<30%)
163600,YPF,4.0,115.7,1660.377608695652,46,Temprano (<30%)
163601,YPF,2.7,117.1,2969.2758695652174,46,Temprano (<30%)
163602,YPF,3.0,109.1,1749.9080434782609,46,Temprano (<30%)
163603,YPF,4.2,126.6,1642.9978260869564,46,Temprano (<30%)
163604,YPF,3.4,123.4,1865.9226086956521,46,Temprano (<30%)
163605,YPF,6.2,111.2,2384.533695652174,46,Temprano (<30%)
163625,Kilwer,6.4,77.6,1163.3736763157895,38,Temprano (<30%)
163625,Petrolera El Trébol,3.3,43.2,557.9390666666667,3,Temprano (<30%)
163625,Phoenix,3.5,140.3,337.6649825,4,Temprano (<30%)
163626,Kilwer,5.2,83.3,2749.299310526316,38,Temprano (<30%)
163626,Petrolera El Trébol,38.0,49.3,1560.2870333333333,3,Intermedio (30-60%)
163626,Phoenix,26.5,98.2,1027.137625,4,Temprano (<30%)
163627,Kilwer,4.9,76.7,1356.5200526315791,38,Temprano (<30%)
163627,Petrolera El Trébol,21.2,57.8,605.0429333333333,3,Temprano (<30%)
163627,Phoenix,18.6,45.6,562.9244,4,Temprano (<30%)
163628,Pluspetrol,18.8,313.3,6305.968823529412,17,Temprano (<30%)
163629,Pluspetrol,13.9,352.4,6573.016666666666,15,Temprano (<30%)
163630,Pluspetrol,14.5,312.4,7408.616923076924,13,Temprano (<30%)
163631,Pluspetrol,12.3,378.1,8734.484,15,Temprano (<30%)
163632,Pluspetrol,17.0,281.8,7528.5725,16,Temprano (<30%)
163633,ExxonMobil,29.3,397.6,8477.18,1,Temprano (<30%)
163633,Pluspetrol,14.5,332.9,7556.135294117647,17,Temprano (<30%)
163677,Tecpetrol,53.9,8218.0,614.7698177777778,45,Intermedio (30-60%)
163678,Tecpetrol,65.6,6875.4,599.7657168181818,44,Maduro (>60%)
163679,Tecpetrol,56.5,7962.3,580.1619066222222,45,Intermedio (30-60%)
163685,YPF,19.7,195.8,1940.4193333333333,45,Temprano (<30%)
163686,YPF,27.4,168.0,1759.6520454545455,44,Temprano (<30%)
163687,YPF,13.9,181.9,2082.6848888888885,45,Temprano (<30%)
163688,YPF,25.1,176.1,1728.565111111111,45,Temprano (<30%)
163689,YPF,21.7,155.8,767.0584444444444,45,Temprano (<30%)
163690,YPF,29.8,166.6,1598.0246666666667,45,Temprano (<30%)
163691,YPF,8.1,220.9,2894.5413333333336,45,Temprano (<30%)
163692,YPF,11.3,196.5,1142.5715555555555,45,Temprano (<30%)
163693,YPF,8.1,200.8,3493.004,45,Temprano (<30%)
163694,YPF,6.0,193.2,3466.116666666667,45,Temprano (<30%)
163695,YPF,20.5,200.7,2317.139069767442,43,Temprano (<30%)
163705,Pan American Energy,8.8,72.0,1383.5827904545456,44,Temprano (<30%)
163707,Pan American Energy,16.7,82.6,1170.9953281818182,44,Temprano (<30%)
163719,Pan American Energy,13.9,68.3,890.8754884545455,44,Temprano (<30%)
163726,Pluspetrol,27.8,4145.9,1240.3997441860465,43,Temprano (<30%)
163727,Pluspetrol,37.3,4232.7,1172.3492093023256,43,Intermedio (30-60%)
163728,Pluspetrol,25.3,3602.9,1253.4492325581396,43,Temprano (<30%)
163739,Tecpetrol,53.0,9001.1,532.5422856818182,44,Intermedio (30-60%)
163740,Tecpetrol,61.2,7995.7,580.3547011363636,44,Maduro (>60%)
163741,Tecpetrol,64.2,9869.4,604.4431786363637,44,Maduro (>60%)
163742,Tecpetrol,56.0,8594.4,515.3245736585366,41,Intermedio (30-60%)
163744,Tecpetrol,4.6,113.8,1158.5888428571427,42,Temprano (<30%)
163756,YPF,26.0,109.0,2091.4825,44,Temprano (<30%)
163757,YPF,36.1,124.4,3143.9822727272726,44,Intermedio (30-60%)
163758,YPF,16.2,118.5,1865.4522727272727,44,Temprano (<30%)
163759,YPF,39.2,118.0,1345.3044186046513,43,Intermedio (30-60%)
163760,YPF,14.5,112.0,2345.201590909091,44,Temprano (<30%)
163761,YPF,24.8,116.6,2199.0777272727273,44,Temprano (<30%)
163762,YPF,7.7,130.4,2584.8914285714286,35,Temprano (<30%)
163778,Pan American Energy,11.4,62.3,1328.2608604651161,43,Temprano (<30%)
163780,Pan American Energy,12.3,92.0,2422.452269767442,43,Temprano (<30%)
163793,Kilwer,10.9,79.0,1924.5632124324325,37,Temprano (<30%)
163793,Petrolera El Trébol,0.9,54.6,991.8168333333333,3,Temprano (<30%)
163793,Phoenix,0.9,82.5,970.8714750000001,4,Temprano (<30%)
163794,Kilwer,16.1,90.0,1079.7167847058824,34,Temprano (<30%)
163794,Petrolera El Trébol,0.8,67.6,357.41776666666664,3,Temprano (<30%)
163794,Phoenix,0.4,52.9,285.236375,4,Temprano (<30%)
163795,Kilwer,18.0,83.9,1118.8515648648647,37,Temprano (<30%)
163795,Petrolera El Trébol,3.0,53.4,670.7968999999999,3,Temprano (<30%)
163795,Phoenix,1.8,59.1,622.463575,4,Temprano (<30%)
163796,TotalEnergies,84.8,75199.7,91.58053522727272,44,Maduro (>60%)
163797,TotalEnergies,82.4,70392.1,126.84887627906977,43,Maduro (>60%)
163810,Vista Energy,14.7,115.2,3315.435196195122,41,Temprano (<30%)
163811,Geopark,17.3,70.3,877.13075,8,Temprano (<30%)
163811,Pluspetrol,15.2,62.8,2593.378275862069,29,Temprano (<30%)
163812,Geopark,18.5,74.6,589.5706250000001,8,Temprano (<30%)
163812,Pluspetrol,16.4,123.0,1861.4676785714287,28,Temprano (<30%)
163813,Geopark,10.1,70.4,751.2015,8,Temprano (<30%)
163813,Pluspetrol,15.0,60.6,1827.9629032258065,31,Temprano (<30%)
163830,YPF,36.5,77.2,2039.496511627907,43,Intermedio (30-60%)
163831,YPF,43.7,84.0,1766.8367441860464,43,Intermedio (30-60%)
163832,YPF,46.0,111.4,1543.1367441860466,43,Intermedio (30-60%)
163833,YPF,42.1,85.3,1972.8441860465116,43,Intermedio (30-60%)
163834,YPF,7.3,91.7,2184.617441860465,43,Temprano (<30%)
163835,YPF,17.8,99.7,2590.6804651162793,43,Temprano (<30%)
163836,YPF,8.6,91.5,1961.1172093023254,43,Temprano (<30%)
163837,YPF,17.9,100.3,2119.1172093023256,43,Temprano (<30%)
163838,YPF,11.9,116.0,772.1293023255813,43,Temprano (<30%)
163839,YPF,19.7,137.0,621.8214285714286,42,Temprano (<30%)
163840,YPF,14.4,115.3,1326.4116279069767,43,Temprano (<30%)
163841,YPF,24.1,215.8,975.9292682926829,41,Temprano (<30%)
163842,YPF,41.1,206.2,2128.905588235294,34,Intermedio (30-60%)
163843,YPF,51.8,225.8,799.2197674418604,43,Intermedio (30-60%)
163844,YPF,52.3,222.7,2690.9427906976744,43,Intermedio (30-60%)
163845,YPF,38.2,167.0,1131.2073684210525,38,Intermedio (30-60%)
163846,YPF,9.4,445.4,1444.4009523809525,42,Temprano (<30%)
163847,YPF,16.8,440.7,1074.7151162790697,43,Temprano (<30%)
163848,YPF,9.7,392.6,1343.790465116279,43,Temprano (<30%)
163849,YPF,19.2,197.4,902.41,32,Temprano (<30%)
163850,YPF,9.7,193.8,2452.678604651163,43,Temprano (<30%)
163851,YPF,8.9,173.2,2286.5641860465116,43,Temprano (<30%)
163852,YPF,11.4,223.1,2531.312142857143,42,Temprano (<30%)
163853,YPF,12.4,174.9,1939.5300000000002,43,Temprano (<30%)
163854,YPF,45.4,5875.2,479.74790697674416,43,Intermedio (30-60%)
163855,YPF,50.2,5842.1,517.0511627906977,43,Intermedio (30-60%)
163856,YPF,53.3,5890.6,398.19348837209304,43,Intermedio (30-60%)
163857,YPF,90.7,728950.4,38.11324324324325,37,Maduro (>60%)
163858,YPF,85.2,368589.5,29.386578947368424,38,Maduro (>60%)
163859,YPF,95.9,351095.1,20.17735294117647,34,Maduro (>60%)
163873,Vista Energy,12.6,124.2,1677.4312795609756,41,Temprano (<30%)
163874,Vista Energy,22.3,132.2,2296.2512119756097,41,Temprano (<30%)
163875,Vista Energy,14.2,129.0,2620.8536646097564,41,Temprano (<30%)
163876,Vista Energy,26.3,133.8,2343.9946007,40,Temprano (<30%)
163880,Pan American Energy,6.5,57.4,1567.1129952380954,42,Temprano (<30%)
163885,Pan American Energy,20.7,58.5,1835.7786519512194,41,Temprano (<30%)
163897,Pan American Energy,17.8,65.7,3304.4317217073167,41,Temprano (<30%)
163905,Tecpetrol,4.0,66.6,1344.691458139535,43,Temprano (<30%)
163940,YPF,21.5,137.3,1724.3149999999998,42,Temprano (<30%)
163941,YPF,8.6,117.8,2122.743571428571,42,Temprano (<30%)
163942,YPF,15.5,158.4,1596.7561904761903,42,Temprano (<30%)
163943,YPF,30.3,151.8,2466.6738095238097,42,Intermedio (30-60%)
163944,YPF,8.7,81.3,1675.8956097560977,41,Temprano (<30%)
163945,YPF,16.7,91.7,2290.19880952381,42,Temprano (<30%)
163946,YPF,11.1,84.7,2081.0956097560975,41,Temprano (<30%)
163947,YPF,19.8,94.3,1884.9740476190477,42,Temprano (<30%)
163948,YPF,10.6,88.5,1844.4859523809525,42,Temprano (<30%)
163950,YPF,6.4,150.9,2060.0933333333332,42,Temprano (<30%)
163951,YPF,12.3,158.1,1690.515476190476,42,Temprano (<30%)
163952,YPF,7.6,145.0,2132.9619047619044,42,Temprano (<30%)
163953,YPF,15.8,126.7,1565.3000000000002,36,Temprano (<30%)
163969,Shell,3.8,99.3,3186.978780487805,41,Temprano (<30%)
163970,Shell,6.1,96.1,2408.4734146341466,41,Temprano (<30%)
163971,Shell,8.6,99.1,2442.502195121951,41,Temprano (<30%)
163972,Shell,12.8,94.2,2419.5063414634146,41,Temprano (<30%)
163974,Vista Energy,35.3,485.5,1765.4609989736844,38,Intermedio (30-60%)
163975,Vista Energy,26.2,331.1,1543.877290763158,38,Temprano (<30%)
163977,Vista Energy,13.9,75.5,2901.511786,39,Temprano (<30%)
164000,Tecpetrol,16.4,80.6,1649.3852474999999,40,Temprano (<30%)
164004,Pluspetrol,44.6,4827.2,1457.488925,40,Intermedio (30-60%)
164005,Pluspetrol,38.7,4807.1,1682.74525,36,Intermedio (30-60%)
164006,Pluspetrol,40.1,4271.2,1595.0474054054055,37,Intermedio (30-60%)
164008,Shell,5.1,97.1,1933.58,40,Temprano (<30%)
164009,Shell,5.8,83.1,2172.6163157894734,38,Temprano (<30%)
164010,Shell,4.5,90.8,2615.8365625,32,Temprano (<30%)
164011,Capex,17.7,95.2,568.3794871794871,39,Temprano (<30%)
164021,YPF,94.3,11718267.1,2.7755,20,Maduro (>60%)
164022,YPF,94.4,10781463.9,3.124761904761905,21,Maduro (>60%)
164023,YPF,99.4,11358695.6,2.2005,20,Maduro (>60%)
164024,YPF,99.5,13050854.0,2.9236842105263157,19,Maduro (>60%)
164025,YPF,17.8,235.9,1792.7460975609756,41,Temprano (<30%)
164026,YPF,21.0,245.2,2203.069024390244,41,Temprano (<30%)
164027,YPF,17.1,114.4,1859.641,40,Temprano (<30%)
164028,YPF,13.2,107.3,1344.43243902439,41,Temprano (<30%)
164029,YPF,29.6,104.4,1321.76375,40,Temprano (<30%)
164030,YPF,16.8,104.3,1450.3658536585365,41,Temprano (<30%)
164031,YPF,12.9,98.7,1942.3641025641025,39,Temprano (<30%)
164052,Tecpetrol,93.0,72673.2,129.09018108108108,37,Maduro (>60%)
164053,Tecpetrol,91.2,79565.0,130.32124583783784,37,Maduro (>60%)
164054,Tecpetrol,80.1,72612.7,138.75189897222222,36,Maduro (>60%)
164083,TotalEnergies,28.4,432.4,2758.6238433000003,30,Temprano (<30%)
164083,Vaca,39.5,349.0,891.1622222222222,9,Intermedio (30-60%)
164089,Vista Energy,38.6,355.3,665.2857393947369,38,Intermedio (30-60%)
164090,Vista Energy,54.2,318.5,912.5858049473684,38,Intermedio (30-60%)
164091,Vista Energy,45.1,469.3,605.1760676578947,38,Intermedio (30-60%)
164092,Vista Energy,39.0,601.2,790.3332459736843,38,Intermedio (30-60%)
164097,Tecpetrol,90.0,94334.3,141.7152075142857,35,Maduro (>60%)
164098,Tecpetrol,93.6,71627.0,128.63915673529414,34,Maduro (>60%)
164099,Tecpetrol,86.3,67290.8,177.79733434375,32,Maduro (>60%)
164108,YPF,13.8,187.8,1566.5115,40,Temprano (<30%)
164109,YPF,19.7,176.5,2149.1697435897436,39,Temprano (<30%)
164110,YPF,11.9,169.8,2104.6833333333334,39,Temprano (<30%)
164111,YPF,28.5,250.2,1117.24625,32,Temprano (<30%)
164114,YPF,10.8,109.3,923.5782051282052,39,Temprano (<30%)
164127,Vista Energy,18.1,75.8,5562.013135263158,38,Temprano (<30%)
164132,Pan American Energy,23.9,88.4,1053.2799179487179,39,Temprano (<30%)
164134,Pan American Energy,34.2,115.7,1005.9668678947369,38,Intermedio (30-60%)
164137,Pan American Energy,11.9,91.5,1283.7628128205129,39,Temprano (<30%)
164146,TotalEnergies,63.6,35760.1,221.29628025000002,40,Maduro (>60%)
164147,TotalEnergies,67.2,34676.3,253.78933175000003,40,Maduro (>60%)
164177,YPF,41.3,146.3,2329.6805,20,Intermedio (30-60%)
164178,YPF,25.4,176.6,2276.2566666666667,39,Temprano (<30%)
164179,YPF,19.3,153.3,2194.0292307692307,39,Temprano (<30%)
164180,YPF,25.1,144.8,1855.2846153846156,39,Temprano (<30%)
164181,YPF,25.1,249.5,1890.918181818182,33,Temprano (<30%)
164204,TotalEnergies,21.1,411.8,5214.000453,21,Temprano (<30%)
164204,Vaca,22.1,273.8,3132.125555555556,9,Temprano (<30%)
164205,TotalEnergies,23.1,426.8,4907.949190190477,21,Temprano (<30%)
164205,Vaca,27.4,286.8,1718.3155555555556,9,Temprano (<30%)
164232,Tecpetrol,48.7,8765.6,575.2839421052631,38,Intermedio (30-60%)
164234,Pluspetrol,75.0,30861.8,315.0705428571428,35,Maduro (>60%)
164235,Pluspetrol,76.7,23475.5,408.5738055555555,36,Maduro (>60%)
164236,Pluspetrol,59.9,14773.9,644.2921388888889,36,Intermedio (30-60%)
164248,Tecpetrol,48.9,7803.0,971.6971710526316,38,Intermedio (30-60%)
164249,Tecpetrol,51.1,9105.8,511.58087351351355,37,Intermedio (30-60%)
164250,Tecpetrol,60.4,7434.0,713.2460810526316,38,Maduro (>60%)
164269,YPF,20.0,100.6,2152.718684210526,38,Temprano (<30%)
164270,YPF,8.4,91.3,2350.9276315789475,38,Temprano (<30%)
164271,YPF,12.6,99.7,1817.4413157894737,38,Temprano (<30%)
164272,YPF,6.1,83.6,1829.56,38,Temprano (<30%)
164273,YPF,10.2,219.0,2012.1284210526317,38,Temprano (<30%)
164274,YPF,15.8,174.1,2273.2784210526315,38,Temprano (<30%)
164275,YPF,9.1,198.8,2372.6005263157895,38,Temprano (<30%)
164276,YPF,11.2,195.0,1643.9347368421052,38,Temprano (<30%)
164277,YPF,9.2,204.8,1495.1799999999998,38,Temprano (<30%)
164300,Vista Energy,17.8,144.7,2537.8302426285713,35,Temprano (<30%)
164301,Vista Energy,31.9,178.8,1558.9089154347828,23,Intermedio (30-60%)
164302,Vista Energy,18.1,144.8,2534.571633542857,35,Temprano (<30%)
164303,Vista Energy,24.8,156.9,1377.9218236000002,35,Temprano (<30%)
164331,Shell,5.9,91.4,2029.7772972972975,37,Temprano (<30%)
164332,Shell,5.9,83.8,1050.5513888888888,36,Temprano (<30%)
164333,Shell,6.3,85.8,2004.4632432432431,37,Temprano (<30%)
164334,Shell,11.0,86.8,1761.1097297297297,37,Temprano (<30%)
164335,TotalEnergies,60.9,33820.2,142.2372775,36,Maduro (>60%)
164336,TotalEnergies,70.0,34098.5,188.78971166666668,36,Maduro (>60%)
164337,TotalEnergies,60.7,33409.8,183.89311472222224,36,Maduro (>60%)
164350,Pluspetrol,44.5,982.5,1604.4032916666665,24,Intermedio (30-60%)
164351,Pluspetrol,29.6,828.0,1386.58304,25,Temprano (<30%)
164352,Pluspetrol,29.0,941.5,2403.42792,25,Temprano (<30%)
164353,Pluspetrol,56.8,4482.9,1346.3708333333334,30,Intermedio (30-60%)
164354,Pluspetrol,72.5,4379.8,916.3065333333333,30,Maduro (>60%)
164355,Pluspetrol,66.1,4477.0,1116.530620689655,29,Maduro (>60%)
164375,Kilwer,8.1,59.2,1548.4404299999999,30,Temprano (<30%)
164375,Petrolera El Trébol,4.2,87.9,921.9059333333335,3,Temprano (<30%)
164375,Phoenix,5.7,88.9,793.6241749999999,4,Temprano (<30%)
164376,Kilwer,18.5,55.8,1228.91615,30,Temprano (<30%)
164376,Petrolera El Trébol,19.1,86.1,764.1334,3,Temprano (<30%)
164376,Phoenix,15.8,90.6,709.44075,4,Temprano (<30%)
164378,Kilwer,13.5,56.5,1383.0416833333334,30,Temprano (<30%)
164378,Petrolera El Trébol,10.2,96.6,669.3437333333333,3,Temprano (<30%)
164378,Phoenix,8.5,90.4,473.32615,4,Temprano (<30%)
164380,Kilwer,24.5,56.8,2279.0950106666664,30,Temprano (<30%)
164380,Petrolera El Trébol,32.7,84.6,413.1574666666667,3,Intermedio (30-60%)
164380,Phoenix,34.9,87.4,64.60069,1,Intermedio (30-60%)
164397,YPF,24.0,88.4,1107.3149999999998,36,Temprano (<30%)
164398,YPF,23.8,107.4,917.7644444444444,36,Temprano (<30%)
164399,YPF,27.3,95.4,1118.7822222222223,36,Temprano (<30%)
164400,YPF,21.0,126.6,1479.1958333333334,36,Temprano (<30%)
164401,YPF,20.6,108.5,1177.2177777777779,36,Temprano (<30%)
164402,YPF,14.6,93.7,1681.2055555555555,36,Temprano (<30%)
164403,YPF,21.9,97.4,1205.0589189189188,37,Temprano (<30%)
164404,YPF,30.0,104.1,1744.7291891891894,37,Intermedio (30-60%)
164405,YPF,20.5,78.9,1134.8791891891892,37,Temprano (<30%)
164406,YPF,35.5,105.7,1646.0635135135135,37,Intermedio (30-60%)
164407,YPF,23.1,120.1,1746.9535483870966,31,Temprano (<30%)
